E*(0.484479166666667*nu - 1.4534375)/(nu**2 - 1),-0.265625*E/(nu - 1),E*(0.0403125*nu + 1.5346875)/(nu**2 - 1),E*(-0.4640625*nu + 0.2484375)/(nu**2 - 1),-E*(0.0215625*nu + 0.4284375)/(nu**2 - 1),E*(0.2953125*nu - 0.00468750000000005)/(nu**2 - 1),E*(0.234270833333333*nu - 0.3903125)/(nu**2 - 1),E*(-0.065625*nu + 0.021875)/(nu**2 - 1),E*(-0.39375*nu + 0.474375)/(nu**2 - 1),0.1078125*E/(nu - 1),E*(0.1125*nu - 0.155625)/(nu**2 - 1),-E*(0.1453125*nu + 0.1453125)/(nu**2 - 1),E*(0.0469791666666667*nu - 0.1409375)/(nu**2 - 1),0.059375*E/(nu - 1),E*(0.0215625*nu - 0.2465625)/(nu**2 - 1),-E*(0.1453125*nu + 0.1453125)/(nu**2 - 1),E*(-0.0403125*nu + 0.8278125)/(nu**2 - 1),E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(0.0780208333333333*nu - 0.5465625)/(nu**2 - 1),E*(0.065625*nu - 0.021875)/(nu**2 - 1),E*(0.225*nu - 0.181875)/(nu**2 - 1),E*(-0.1546875*nu + 0.1453125)/(nu**2 - 1),E*(-0.7875*nu + 0.706875)/(nu**2 - 1),E*(0.6046875*nu - 0.1078125)/(nu**2 - 1),(-0.0308641975308642*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0154320987654321*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0154320987654321*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0682410458550383*sqrt(2)*nu**2 - 0.0617283950617284*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0617283950617284*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*nu*sqrt(sqrt(2) + 2) + 0.136482091710077*sqrt(2)*nu - 0.0617283950617284*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0308641975308642*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0462962962962963*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0682410458550384*sqrt(2) + 0.0462962962962963*2**(1/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),(-0.293902399195812*sqrt(2)*nu**2 - 0.0154320987654321*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0771604938271605*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0308641975308642*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 5.55111512312578e-17*sqrt(2)*nu + 0.0308641975308642*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.108024691358025*2**(3/4)*sqrt(sqrt(2) + 2) + 0.0617283950617284*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0462962962962963*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.293902399195812*sqrt(2))/(sqrt(pi)*(nu**2 - 1))
-0.265625*E/(nu - 1),E*(0.484479166666667*nu - 1.4534375)/(nu**2 - 1),E*(0.6046875*nu - 0.1078125)/(nu**2 - 1),E*(-0.7875*nu + 0.706875)/(nu**2 - 1),E*(-0.1546875*nu + 0.1453125)/(nu**2 - 1),E*(0.225*nu - 0.181875)/(nu**2 - 1),E*(0.065625*nu - 0.021875)/(nu**2 - 1),E*(0.0780208333333333*nu - 0.5465625)/(nu**2 - 1),0.1078125*E/(nu - 1),E*(-0.0403125*nu + 0.8278125)/(nu**2 - 1),-E*(0.1453125*nu + 0.1453125)/(nu**2 - 1),E*(0.0215625*nu - 0.2465625)/(nu**2 - 1),0.059375*E/(nu - 1),E*(0.0469791666666667*nu - 0.1409375)/(nu**2 - 1),-E*(0.1453125*nu + 0.1453125)/(nu**2 - 1),E*(0.1125*nu - 0.155625)/(nu**2 - 1),E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(-0.39375*nu + 0.474375)/(nu**2 - 1),E*(-0.065625*nu + 0.021875)/(nu**2 - 1),E*(0.234270833333333*nu - 0.3903125)/(nu**2 - 1),E*(0.2953125*nu - 0.00468750000000008)/(nu**2 - 1),-E*(0.0215625*nu + 0.4284375)/(nu**2 - 1),E*(-0.4640625*nu + 0.2484375)/(nu**2 - 1),E*(0.0403125*nu + 1.5346875)/(nu**2 - 1),1.0*(-0.163755216085184*sqrt(2)*nu**2 - 0.0154320987654321*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0462962962962963*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0617283950617284*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0617283950617284*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0144383935883804*sqrt(2)*nu + 0.0308641975308642*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0925925925925926*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0617283950617284*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0154320987654321*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0462962962962963*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.178193609673564*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.110877614676974*sqrt(2)*nu**2 - 0.0308641975308642*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0154320987654321*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0462962962962963*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0308641975308642*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 9.0205620750794e-17*sqrt(2)*nu + 0.0308641975308642*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0462962962962963*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0154320987654321*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*sqrt(sqrt(2) + 2) + 0.110877614676974*sqrt(2))/(sqrt(pi)*(nu**2 - 1))
E*(0.0403125*nu + 1.5346875)/(nu**2 - 1),E*(0.6046875*nu - 0.1078125)/(nu**2 - 1),E*(0.1603125*nu - 3.7603125)/(nu**2 - 1),3.12250225675825e-17*E/(nu - 1),E*(0.00843750000000002*nu + 2.4665625)/(nu**2 - 1),E*(-0.759375*nu + 0.253125)/(nu**2 - 1),-E*(0.0215625*nu + 0.4284375)/(nu**2 - 1),E*(0.1546875*nu - 0.1453125)/(nu**2 - 1),E*(2.08166817117217e-17*nu - 1.94289029309402e-16)/(nu**2 - 1),0.0703125*E/(nu - 1),E*(-1.38777878078145e-17*nu + 3.46944695195361e-18)/(nu**2 - 1),E*(0.0703124999999999*nu + 0.0703125)/(nu**2 - 1),E*(0.0215625*nu - 0.2465625)/(nu**2 - 1),-E*(0.1453125*nu + 0.1453125)/(nu**2 - 1),E*(-0.00843750000000002*nu + 1.2459375)/(nu**2 - 1),0.253125*E/(nu - 1),-E*(0.1603125*nu + 1.6396875)/(nu**2 - 1),E*(-9.54097911787244e-17*nu + 3.29597460435593e-17)/(nu**2 - 1),E*(-0.0403125*nu + 0.8278125)/(nu**2 - 1),-E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(9.97465998686664e-17*nu - 8.93382590128056e-17)/(nu**2 - 1),-E*(0.0703124999999999*nu + 0.0703125)/(nu**2 - 1),E*(-1.17961196366423e-16*nu + 2.91433543964104e-16)/(nu**2 - 1),-E*(0.0703125000000004*nu + 0.0703125)/(nu**2 - 1),1.0*(-0.119443709223344*sqrt(2)*nu**2 - 0.0138888888888889*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0416666666666667*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.238887418446688*sqrt(2)*nu - 0.0833333333333333*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0833333333333333*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.166666666666667*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.166666666666667*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.125*2**(1/4)*sqrt(sqrt(2) + 2) - 0.119443709223344*sqrt(2) - 0.0694444444444444*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.111111111111111*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.138888888888889*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.152777777777778*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0972222222222222*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.224262713061237*sqrt(2)*nu**2 - 0.166666666666667*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0833333333333333*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 7.19910242530375e-17*sqrt(2)*nu + 0.0833333333333333*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.224262713061237*sqrt(2) - 0.180555555555556*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.138888888888889*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(1/4)*sqrt(sqrt(2) + 2) + 0.236111111111111*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
E*(-0.4640625*nu + 0.2484375)/(nu**2 - 1),E*(-0.7875*nu + 0.706875)/(nu**2 - 1),3.12250225675825e-17*E/(nu - 1),E*(1.8*nu - 2.120625)/(nu**2 - 1),E*(0.759375*nu - 0.253125)/(nu**2 - 1),E*(-1.2375*nu + 1.220625)/(nu**2 - 1),E*(-0.2953125*nu + 0.00468750000000004)/(nu**2 - 1),E*(0.225*nu - 0.181875)/(nu**2 - 1),0.0703125*E/(nu - 1),E*(8.67361737988404e-17*nu - 1.28369537222284e-16)/(nu**2 - 1),0.0703125*E/(nu - 1),E*(5.20417042793042e-18*nu + 2.25514051876985e-17)/(nu**2 - 1),-E*(0.1453125*nu + 0.1453125)/(nu**2 - 1),E*(0.1125*nu - 0.155625)/(nu**2 - 1),0.253125*E/(nu - 1),E*(-0.61875*nu + 0.635625)/(nu**2 - 1),E*(9.71445146547012e-17*nu - 3.12250225675825e-17)/(nu**2 - 1),E*(0.9*nu - 0.579375)/(nu**2 - 1),-E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(-0.39375*nu + 0.474375)/(nu**2 - 1),-0.0703125*E/(nu - 1),-E*(5.20417042793042e-18*nu + 1.94289029309402e-16)/(nu**2 - 1),-E*(0.0703124999999998*nu + 0.0703125000000002)/(nu**2 - 1),E*(-8.67361737988404e-17*nu + 3.22658566531686e-16)/(nu**2 - 1),1.0*(-0.358125089371017*sqrt(2)*nu**2 - 0.0555555555555556*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0416666666666667*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0277777777777778*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0694444444444444*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 0.29463997578586*sqrt(2)*nu - 0.0972222222222222*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0138888888888889*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0277777777777778*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.111111111111111*2**(3/4)*sqrt(sqrt(2) + 2) + 0.652765065156877*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),(-0.0694444444444444*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0972222222222222*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.101028407080843*sqrt(2)*nu**2 - 0.0555555555555556*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0277777777777778*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.101028407080843*sqrt(2) - 0.0555555555555556*2**(1/4)*sqrt(sqrt(2) + 2) - 0.0555555555555556*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0694444444444444*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0972222222222222*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
-E*(0.0215625*nu + 0.4284375)/(nu**2 - 1),E*(-0.1546875*nu + 0.1453125)/(nu**2 - 1),E*(0.00843750000000002*nu + 2.4665625)/(nu**2 - 1),E*(0.759375*nu - 0.253125)/(nu**2 - 1),E*(0.1603125*nu - 3.7603125)/(nu**2 - 1),-3.12250225675825e-17*E/(nu - 1),E*(0.0403125*nu + 1.5346875)/(nu**2 - 1),E*(-0.6046875*nu + 0.1078125)/(nu**2 - 1),E*(-7.97972798949331e-17*nu + 2.67147415300428e-16)/(nu**2 - 1),E*(0.0703125000000004*nu + 0.0703125)/(nu**2 - 1),E*(1.11022302462516e-16*nu - 1.14491749414469e-16)/(nu**2 - 1),E*(0.0703124999999999*nu + 0.0703125)/(nu**2 - 1),E*(-0.0403125*nu + 0.8278125)/(nu**2 - 1),E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),-E*(0.1603125*nu + 1.6396875)/(nu**2 - 1),E*(9.0205620750794e-17*nu - 2.77555756156289e-17)/(nu**2 - 1),E*(-0.00843750000000002*nu + 1.2459375)/(nu**2 - 1),-E*(0.253125*nu + 0.253125)/(nu**2 - 1),E*(0.0215625*nu - 0.2465625)/(nu**2 - 1),0.1453125*E/(nu - 1),E*(-8.67361737988404e-18*nu + 1.21430643318376e-17)/(nu**2 - 1),-0.0703125*E/(nu - 1),E*(5.20417042793042e-18*nu - 1.92554305833426e-16)/(nu**2 - 1),-0.0703125*E/(nu - 1),(-0.0555555555555556*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0416666666666667*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0277777777777778*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0694444444444444*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.186371914687309*sqrt(2)*nu**2 - 0.166666666666667*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.166666666666667*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0833333333333333*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0833333333333333*2**(1/4)*nu*sqrt(sqrt(2) + 2) + 0.372743829374618*sqrt(2)*nu - 0.111111111111111*2**(3/4)*sqrt(sqrt(2) + 2) - 0.138888888888889*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0138888888888889*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.186371914687309*sqrt(2) + 0.125*2**(1/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),(-0.319691076827748*sqrt(2)*nu**2 - 0.152777777777778*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0972222222222222*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0833333333333333*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 2.25514051876985e-17*sqrt(2)*nu + 0.0833333333333333*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.166666666666667*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.180555555555556*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0555555555555556*2**(1/4)*sqrt(sqrt(2) + 2) + 0.111111111111111*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.236111111111111*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.319691076827748*sqrt(2))/(sqrt(pi)*(nu**2 - 1))
E*(0.2953125*nu - 0.00468750000000005)/(nu**2 - 1),E*(0.225*nu - 0.181875)/(nu**2 - 1),E*(-0.759375*nu + 0.253125)/(nu**2 - 1),E*(-1.2375*nu + 1.220625)/(nu**2 - 1),-3.12250225675825e-17*E/(nu - 1),E*(1.8*nu - 2.120625)/(nu**2 - 1),E*(0.4640625*nu - 0.2484375)/(nu**2 - 1),E*(-0.7875*nu + 0.706875)/(nu**2 - 1),E*(0.0703124999999998*nu + 0.0703125000000002)/(nu**2 - 1),E*(-9.36750677027476e-17*nu + 2.53269627492614e-16)/(nu**2 - 1),0.0703125*E/(nu - 1),E*(1.73472347597681e-18*nu - 2.23779328401008e-16)/(nu**2 - 1),E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(-0.39375*nu + 0.474375)/(nu**2 - 1),E*(-8.67361737988404e-17*nu + 3.12250225675825e-17)/(nu**2 - 1),E*(0.9*nu - 0.579375)/(nu**2 - 1),-E*(0.253125*nu + 0.253125)/(nu**2 - 1),E*(-0.61875*nu + 0.635625)/(nu**2 - 1),0.1453125*E/(nu - 1),E*(0.1125*nu - 0.155625)/(nu**2 - 1),-0.0703125*E/(nu - 1),E*(-1.73472347597681e-18*nu + 1.90819582357449e-17)/(nu**2 - 1),-0.0703125*E/(nu - 1),E*(9.36750677027476e-17*nu - 1.04083408558608e-16)/(nu**2 - 1),(-0.181432369845933*sqrt(2)*nu**2 - 0.0416666666666667*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0972222222222222*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0555555555555556*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0555555555555556*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 0.319523720380455*sqrt(2)*nu + 0.0138888888888889*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0694444444444444*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(3/4)*sqrt(sqrt(2) + 2) + 0.111111111111111*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.500956090226389*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.153548466053573*sqrt(2)*nu**2 - 0.0833333333333333*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0277777777777778*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0694444444444444*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0972222222222222*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0555555555555556*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0277777777777778*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 2.08166817117217e-17*sqrt(2)*nu + 0.0277777777777778*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0694444444444444*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0972222222222222*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0277777777777778*2**(1/4)*sqrt(sqrt(2) + 2) + 0.153548466053573*sqrt(2))/(sqrt(pi)*(nu**2 - 1))
E*(0.234270833333333*nu - 0.3903125)/(nu**2 - 1),E*(0.065625*nu - 0.021875)/(nu**2 - 1),-E*(0.0215625*nu + 0.4284375)/(nu**2 - 1),E*(-0.2953125*nu + 0.00468750000000004)/(nu**2 - 1),E*(0.0403125*nu + 1.5346875)/(nu**2 - 1),E*(0.4640625*nu - 0.2484375)/(nu**2 - 1),E*(0.484479166666667*nu - 1.4534375)/(nu**2 - 1),0.265625*E/(nu - 1),E*(-0.7875*nu + 0.706875)/(nu**2 - 1),E*(-0.6046875*nu + 0.1078125)/(nu**2 - 1),E*(0.225*nu - 0.181875)/(nu**2 - 1),E*(0.1546875*nu - 0.1453125)/(nu**2 - 1),E*(0.0780208333333333*nu - 0.5465625)/(nu**2 - 1),E*(-0.065625*nu + 0.021875)/(nu**2 - 1),E*(-0.0403125*nu + 0.8278125)/(nu**2 - 1),-E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(0.0215625*nu - 0.2465625)/(nu**2 - 1),0.1453125*E/(nu - 1),E*(0.0469791666666667*nu - 0.1409375)/(nu**2 - 1),-0.059375*E/(nu - 1),E*(0.1125*nu - 0.155625)/(nu**2 - 1),0.1453125*E/(nu - 1),E*(-0.39375*nu + 0.474375)/(nu**2 - 1),-E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),1.0*(-0.135169251319004*sqrt(2)*nu**2 - 0.0462962962962963*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0154320987654321*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) + 0.0308641975308642*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.270338502638007*sqrt(2)*nu - 0.0308641975308642*2**(1/4)*nu*sqrt(sqrt(2) + 2) - 0.0308641975308642*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.135169251319004*sqrt(2) - 0.0462962962962963*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0154320987654321*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(3/4)*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1)),1.0*(-0.0308641975308642*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0154320987654321*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0308641975308642*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0508305049424602*sqrt(2)*nu**2 + 0.0771604938271605*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) - 0.0617283950617284*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.0308641975308642*2**(3/4)*nu*sqrt(-sqrt(2) + 2) - 3.46944695195361e-18*sqrt(2)*nu + 0.0308641975308642*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.108024691358025*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0508305049424602*sqrt(2) - 0.0308641975308642*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*sqrt(sqrt(2) + 2) + 0.0462962962962963*2**(3/4)*sqrt(sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
E*(-0.065625*nu + 0.021875)/(nu**2 - 1),E*(0.0780208333333333*nu - 0.5465625)/(nu**2 - 1),E*(0.1546875*nu - 0.1453125)/(nu**2 - 1),E*(0.225*nu - 0.181875)/(nu**2 - 1),E*(-0.6046875*nu + 0.1078125)/(nu**2 - 1),E*(-0.7875*nu + 0.706875)/(nu**2 - 1),0.265625*E/(nu - 1),E*(0.484479166666667*nu - 1.4534375)/(nu**2 - 1),E*(0.4640625*nu - 0.2484375)/(nu**2 - 1),E*(0.0403125*nu + 1.5346875)/(nu**2 - 1),E*(-0.2953125*nu + 0.00468750000000009)/(nu**2 - 1),-E*(0.0215625*nu + 0.4284375)/(nu**2 - 1),E*(0.065625*nu - 0.021875)/(nu**2 - 1),E*(0.234270833333333*nu - 0.3903125)/(nu**2 - 1),-E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(-0.39375*nu + 0.474375)/(nu**2 - 1),0.1453125*E/(nu - 1),E*(0.1125*nu - 0.155625)/(nu**2 - 1),-0.059375*E/(nu - 1),E*(0.0469791666666667*nu - 0.1409375)/(nu**2 - 1),0.1453125*E/(nu - 1),E*(0.0215625*nu - 0.2465625)/(nu**2 - 1),-E*(0.1078125*nu + 0.1078125)/(nu**2 - 1),E*(-0.0403125*nu + 0.8278125)/(nu**2 - 1),1.0*(-0.196700347050614*sqrt(2)*nu**2 + 0.0308641975308642*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0462962962962963*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0462962962962963*2**(1/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0617283950617284*2**(3/4)*nu*sqrt(sqrt(2) + 2) - 0.0617283950617284*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*nu*sqrt(-sqrt(2) + 2) + 0.0308641975308642*2**(1/4)*nu*sqrt(sqrt(2) + 2) + 0.0483984262850308*sqrt(2)*nu - 0.0617283950617284*2**(3/4)*sqrt(sqrt(2) + 2) - 0.0925925925925926*2**(3/4)*sqrt(-sqrt(2) + 2) - 0.0154320987654321*2**(1/4)*sqrt(sqrt(2) + 2) - 0.0154320987654321*2**(1/4)*sqrt(-sqrt(2) + 2) + 0.245098773335644*sqrt(2))/(sqrt(pi)*(nu**2 - 1)),(-0.0462962962962963*2**(3/4)*nu**2*sqrt(sqrt(2) + 2) - 0.0154320987654321*2**(3/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(1/4)*nu**2*sqrt(-sqrt(2) + 2) + 0.133553750276819*sqrt(2)*nu**2 - 0.0308641975308642*2**(3/4)*nu*sqrt(sqrt(2) + 2) + 2.42861286636753e-17*sqrt(2)*nu + 0.0308641975308642*2**(3/4)*nu*sqrt(-sqrt(2) + 2) + 0.0617283950617284*2**(1/4)*nu*sqrt(-sqrt(2) + 2) - 0.133553750276819*sqrt(2) + 0.0154320987654321*2**(3/4)*sqrt(sqrt(2) + 2) + 0.0462962962962963*2**(3/4)*sqrt(-sqrt(2) + 2))/(sqrt(pi)*(nu**2 - 1))
